Academic Year,State,Area,Region,School,Grade Level,Student Number,Class Year,Class Cohort,Test Date,Grade Level Taken,English,Mathematics,Reading,Science,Composite,Writing,STEM,ELA,Exam Number,Highest Composite,Highest English,Highest Mathematics,Highest Reading,Highest Science,Growth Previous Exam,Number Exams Taken,Tier,Meets 21
2023-2024,TX,Central Texas,San Antonio,Burke,10,108108881,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108167428,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108100353,2026,Sophomores,4/1/2024,10,24,23,34,22,26,,23,,1,26,24,23,34,22,,1,2,1
2023-2024,TX,Central Texas,San Antonio,Burke,10,108099170,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090426,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090505,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108100351,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090483,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108101477,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090497,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090458,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090462,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108266691,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090475,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108108660,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090499,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108136794,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108091444,2026,Sophomores,4/1/2024,10,21,20,26,21,22,,21,,1,22,21,20,26,21,,1,2,1
2023-2024,TX,Central Texas,San Antonio,Burke,10,108091445,2026,Sophomores,4/1/2024,10,21,18,22,20,20,,19,,1,20,21,18,22,20,,1,3,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108190753,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108203068,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108179190,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090418,2026,Sophomores,4/1/2024,10,15,16,22,19,18,,18,,1,18,15,16,22,19,,1,3,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090533,2026,Sophomores,4/1/2024,10,17,21,15,18,18,,20,,1,18,17,21,15,18,,1,3,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090443,2026,Sophomores,4/1/2024,10,26,19,24,24,23,,22,,1,23,26,19,24,24,,1,2,1
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090408,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108246594,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108100348,2026,Sophomores,4/1/2024,10,20,19,21,23,21,,21,,1,21,20,19,21,23,,1,2,1
2023-2024,TX,Central Texas,San Antonio,Burke,10,108100347,2026,Sophomores,4/1/2024,10,17,15,19,18,17,,17,,1,17,17,15,19,18,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108123680,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090485,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108115932,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090503,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108239358,2026,Sophomores,4/1/2024,10,16,17,18,17,17,,17,,1,17,16,17,18,17,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108136805,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108179193,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090525,2026,Sophomores,4/1/2024,10,17,16,15,16,16,,16,,1,16,17,16,15,16,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108091540,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108254510,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090445,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090509,2026,Sophomores,4/1/2024,10,16,15,22,18,18,,17,,1,18,16,15,22,18,,1,3,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108240969,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108107417,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090424,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108091450,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090406,2026,Sophomores,4/1/2024,10,15,17,18,16,17,,17,,1,17,15,17,18,16,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108100648,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090471,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108171688,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108136791,2026,Sophomores,4/1/2024,10,23,25,15,23,22,,24,,1,22,23,25,15,23,,1,2,1
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090501,2026,Sophomores,4/1/2024,10,17,16,15,18,17,,17,,1,17,17,16,15,18,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090422,2026,Sophomores,4/1/2024,10,17,20,15,21,18,,21,,1,18,17,20,15,21,,1,3,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108091461,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108040683,2026,Sophomores,4/1/2024,10,17,16,13,16,16,,16,,1,16,17,16,13,16,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108093815,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108251189,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108247613,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090481,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090439,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108136786,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108201901,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108179191,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108179197,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108044737,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108120976,2026,Sophomores,4/1/2024,10,21,15,13,12,15,,14,,1,15,21,15,13,12,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108202223,2026,Sophomores,4/1/2024,10,15,16,18,17,17,,17,,1,17,15,16,18,17,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108218347,2026,Sophomores,4/1/2024,10,21,18,17,16,18,,17,,1,18,21,18,17,16,,1,3,0
2023-2024,TX,Central Texas,San Antonio,Burke,10,108103063,2026,Sophomores,4/1/2024,10,23,24,21,18,22,,21,,1,22,23,24,21,18,,1,2,1
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090435,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108198371,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108175727,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108262247,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108179198,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108141641,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108141611,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108234145,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Burke,10,108090524,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095050,2024,Seniors,10/1/2022,11,14,14,16,16,15,6,15,14,1,15,14,16,17,19,,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095050,2024,Seniors,4/1/2023,11,13,16,12,19,15,5,18,12,2,15,14,16,17,19,0,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095050,2024,Seniors,10/1/2023,12,11,14,17,19,15,6,17,14,3,15,14,16,17,19,0,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095050,2024,Seniors,2/1/2024,12,14,14,13,14,14,5,14,13,4,15,14,16,17,19,-1,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083456,2024,Seniors,10/1/2022,11,14,14,14,18,15,4,16,12,1,16,17,15,16,18,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083456,2024,Seniors,4/1/2023,11,13,14,12,13,13,6,14,13,2,16,17,15,16,18,-2,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083456,2024,Seniors,10/1/2023,12,17,15,16,15,16,5,15,15,3,16,17,15,16,18,3,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042096,2024,Seniors,10/1/2021,10,17,16,14,15,16,7,16,16,1,22,20,18,32,22,,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042096,2024,Seniors,10/1/2022,11,20,17,24,20,20,8,19,22,2,22,20,18,32,22,4,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042096,2024,Seniors,4/1/2023,11,20,18,29,19,22,8,19,24,3,22,20,18,32,22,2,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042096,2024,Seniors,10/1/2023,12,19,16,32,22,22,9,19,25,4,22,20,18,32,22,0,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108075724,2024,Seniors,10/1/2022,11,11,14,14,12,13,6,13,13,1,14,11,14,14,17,,2,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108075724,2024,Seniors,10/1/2023,12,11,14,13,17,14,4,16,10,2,14,11,14,14,17,1,2,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083477,2024,Seniors,10/1/2022,11,17,16,20,17,18,6,17,18,1,18,17,16,20,17,,2,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083477,2024,Seniors,10/1/2023,12,14,15,19,17,16,7,16,17,2,18,17,16,20,17,-2,2,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072994,2024,Seniors,10/1/2022,11,21,16,23,24,21,6,20,20,1,21,22,16,23,24,,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072994,2024,Seniors,4/1/2023,11,22,16,15,21,19,4,19,16,2,21,22,16,23,24,-2,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072994,2024,Seniors,10/1/2023,12,21,14,18,14,17,,14,,3,21,22,16,23,24,-2,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072994,2024,Seniors,12/1/2023,12,16,16,23,21,19,,19,,4,21,22,16,23,24,2,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108162648,2024,Seniors,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073011,2024,Seniors,10/1/2022,11,15,14,23,11,16,5,13,16,1,17,19,16,23,17,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073011,2024,Seniors,4/1/2023,11,16,16,18,16,17,3,16,13,2,17,19,16,23,17,1,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073011,2024,Seniors,10/1/2023,12,19,13,19,17,17,4,15,15,3,17,19,16,23,17,0,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108049029,2024,Seniors,10/1/2022,11,14,22,17,22,19,6,22,16,1,22,16,26,21,24,,3,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108049029,2024,Seniors,6/1/2023,11,16,26,20,24,22,6,25,17,2,22,16,26,21,24,3,3,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108049029,2024,Seniors,10/1/2023,12,13,24,21,23,20,5,24,15,3,22,16,26,21,24,-2,3,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038302,2024,Seniors,10/1/2022,11,14,17,21,17,17,4,17,14,1,18,14,18,21,20,,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038302,2024,Seniors,4/1/2023,11,14,18,19,19,18,6,19,16,2,18,14,18,21,20,1,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038302,2024,Seniors,10/1/2023,12,13,16,18,20,17,6,18,15,3,18,14,18,21,20,-1,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072978,2024,Seniors,10/1/2022,11,21,25,24,23,23,6,24,21,1,25,24,28,25,30,,5,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072978,2024,Seniors,12/1/2022,11,20,24,24,25,23,7,25,21,2,25,24,28,25,30,0,5,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072978,2024,Seniors,4/1/2023,11,24,25,22,30,25,6,28,21,3,25,24,28,25,30,2,5,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072978,2024,Seniors,6/1/2023,11,22,28,18,25,23,5,27,17,4,25,24,28,25,30,-2,5,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072978,2024,Seniors,10/1/2023,12,21,28,25,27,25,6,28,21,5,25,24,28,25,30,2,5,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108028608,2024,Seniors,10/1/2022,11,14,16,20,13,16,6,15,17,1,17,18,16,20,18,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108028608,2024,Seniors,4/1/2023,11,16,16,14,16,16,7,16,17,2,17,18,16,20,18,0,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108028608,2024,Seniors,10/1/2023,12,18,15,17,18,17,8,17,19,3,17,18,16,20,18,1,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095109,2024,Seniors,10/1/2022,11,14,21,18,23,19,5,22,14,1,21,19,21,22,23,,3,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095109,2024,Seniors,4/1/2023,11,12,18,16,22,17,5,20,14,2,21,19,21,22,23,-2,3,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108095109,2024,Seniors,10/1/2023,12,19,21,22,21,21,4,21,16,3,21,19,21,22,23,4,3,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042104,2024,Seniors,10/1/2022,11,10,15,14,15,14,4,15,11,1,14,12,18,15,18,,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042104,2024,Seniors,4/1/2023,11,11,18,15,9,13,3,14,10,2,14,12,18,15,18,-1,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042104,2024,Seniors,6/1/2023,11,12,14,12,17,14,4,16,11,3,14,12,18,15,18,1,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108042104,2024,Seniors,10/1/2023,12,12,14,8,18,13,3,16,8,4,14,12,18,15,18,-1,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108192569,2024,Seniors,10/1/2022,11,11,15,11,16,13,4,16,10,1,15,11,19,15,17,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108192569,2024,Seniors,4/1/2023,11,10,16,15,17,15,5,17,13,2,15,11,19,15,17,2,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108192569,2024,Seniors,10/1/2023,12,9,19,12,16,14,4,18,10,3,15,11,19,15,17,-1,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085397,2024,Seniors,10/1/2022,11,14,16,14,18,16,5,17,12,1,18,19,16,16,20,,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085397,2024,Seniors,4/1/2023,11,19,16,15,20,18,5,18,15,2,18,19,16,16,20,2,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085397,2024,Seniors,10/1/2023,12,17,16,16,17,17,3,17,11,3,18,19,16,16,20,-1,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038669,2024,Seniors,10/1/2022,11,21,17,23,20,20,6,19,20,1,22,22,18,26,23,,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038669,2024,Seniors,6/1/2023,11,22,17,23,22,21,8,20,23,2,22,22,18,26,23,1,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038669,2024,Seniors,10/1/2023,12,22,18,24,21,21,8,20,22,3,22,22,18,26,23,0,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108038669,2024,Seniors,2/1/2024,12,22,17,26,23,22,9,20,24,4,22,22,18,26,23,1,4,2,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073002,2024,Seniors,10/1/2021,10,13,15,19,11,15,6,13,16,1,19,23,17,21,18,,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073002,2024,Seniors,10/1/2022,11,19,17,14,18,17,8,18,19,2,19,23,17,21,18,2,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073002,2024,Seniors,4/1/2023,11,16,16,17,16,16,8,16,19,3,19,23,17,21,18,-1,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073002,2024,Seniors,10/1/2023,12,23,17,21,13,19,7,15,21,4,19,23,17,21,18,3,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085049,2024,Seniors,10/1/2021,10,23,25,22,26,24,5,26,19,1,27,34,29,26,30,,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085049,2024,Seniors,10/1/2022,11,26,26,23,24,25,6,25,21,2,27,34,29,26,30,1,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085049,2024,Seniors,12/1/2022,11,34,27,24,24,27,6,26,24,3,27,34,29,26,30,2,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085049,2024,Seniors,4/1/2023,11,28,29,25,25,27,,27,,4,27,34,29,26,30,0,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085049,2024,Seniors,6/1/2023,11,23,28,26,30,27,,29,,5,27,34,29,26,30,0,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108085049,2024,Seniors,10/1/2023,12,21,28,16,21,22,,25,,6,27,34,29,26,30,-5,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108045715,2024,Seniors,10/1/2022,11,13,16,21,16,17,8,16,19,1,18,13,18,21,21,,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108045715,2024,Seniors,6/1/2023,11,13,16,21,21,18,5,19,16,2,18,13,18,21,21,1,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108045715,2024,Seniors,10/1/2023,12,12,18,17,17,16,6,18,15,3,18,13,18,21,21,-2,3,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108100785,2024,Seniors,10/1/2022,11,15,17,20,15,17,6,16,17,1,19,21,17,20,20,,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108100785,2024,Seniors,4/1/2023,11,19,15,14,18,17,7,17,18,2,19,21,17,20,20,0,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108100785,2024,Seniors,6/1/2023,11,20,17,17,20,19,7,19,18,3,19,21,17,20,20,2,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108100785,2024,Seniors,10/1/2023,12,21,16,15,15,17,3,16,12,4,19,21,17,20,20,-2,4,3,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108040212,2024,Seniors,10/1/2022,11,11,16,15,16,15,6,16,13,1,16,17,20,18,16,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108040212,2024,Seniors,4/1/2023,11,17,20,14,14,16,,17,,2,16,17,20,18,16,1,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108040212,2024,Seniors,10/1/2023,12,10,17,18,14,15,6,16,15,3,16,17,20,18,16,-1,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072996,2024,Seniors,10/1/2021,10,21,25,17,20,21,6,23,18,1,27,26,28,29,26,,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072996,2024,Seniors,2/1/2022,10,15,21,16,21,18,7,21,17,2,27,26,28,29,26,-3,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072996,2024,Seniors,10/1/2022,11,25,28,29,26,27,6,27,23,3,27,26,28,29,26,9,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072996,2024,Seniors,12/1/2022,11,24,28,20,24,24,6,26,20,4,27,26,28,29,26,-3,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072996,2024,Seniors,6/1/2023,11,26,27,22,24,25,,26,,5,27,26,28,29,26,1,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108072996,2024,Seniors,10/1/2023,12,24,27,26,24,25,5,26,21,6,27,26,28,29,26,0,6,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073007,2024,Seniors,10/1/2021,10,21,21,25,24,23,8,23,22,1,27,30,25,30,25,,5,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073007,2024,Seniors,10/1/2022,11,21,24,24,23,23,7,24,21,2,27,30,25,30,25,0,5,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073007,2024,Seniors,4/1/2023,11,25,21,30,23,25,8,22,26,3,27,30,25,30,25,2,5,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073007,2024,Seniors,6/1/2023,11,30,24,28,24,27,8,24,27,4,27,30,25,30,25,2,5,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073007,2024,Seniors,10/1/2023,12,21,25,20,25,23,8,25,21,5,27,30,25,30,25,-4,5,1,1
2023-2024,TX,Central Texas,San Antonio,Carver,12,108067409,2024,Seniors,10/1/2022,11,14,16,14,12,14,5,14,14,1,17,17,16,17,18,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108067409,2024,Seniors,4/1/2023,11,17,16,16,18,17,5,17,15,2,17,17,16,17,18,3,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108067409,2024,Seniors,10/1/2023,12,17,16,17,14,16,6,15,17,3,17,17,16,17,18,-1,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108237699,2024,Seniors,10/1/2023,12,8,13,6,17,11,2,15,5,1,11,8,13,6,17,,1,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083463,2024,Seniors,10/1/2021,10,19,15,11,15,15,6,15,15,1,15,19,15,12,15,,2,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108083463,2024,Seniors,10/1/2023,12,18,14,12,12,14,7,13,16,2,15,19,15,12,15,-1,2,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108059588,2024,Seniors,10/1/2022,11,11,16,11,8,12,6,12,13,1,14,13,16,14,16,,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108059588,2024,Seniors,4/1/2023,11,13,15,12,16,14,9,16,18,2,14,13,16,14,16,2,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108059588,2024,Seniors,10/1/2023,12,13,15,14,13,14,6,14,14,3,14,13,16,14,16,0,3,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073020,2024,Seniors,10/1/2022,11,14,14,21,15,16,3,15,12,1,16,15,15,21,16,,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073020,2024,Seniors,4/1/2023,11,15,15,14,16,15,,16,,2,16,15,15,21,16,-1,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073020,2024,Seniors,6/1/2023,11,12,15,14,13,14,7,14,15,3,16,15,15,21,16,-1,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108073020,2024,Seniors,10/1/2023,12,14,14,15,13,14,,14,,4,16,15,15,21,16,0,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108044469,2024,Seniors,10/1/2022,11,13,14,11,13,13,,14,,1,16,15,16,16,16,,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108044469,2024,Seniors,4/1/2023,11,14,15,9,15,13,,15,,2,16,15,16,16,16,0,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108044469,2024,Seniors,10/1/2023,12,2,7,10,3,6,,5,,3,16,15,16,16,16,-7,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108044469,2024,Seniors,12/1/2023,12,15,16,16,16,16,,16,,4,16,15,16,16,16,10,4,4,0
2023-2024,TX,Central Texas,San Antonio,Carver,12,108032870,2024,Seniors,10/1/2021,10,19,18,21,11,17,5,15,17,1,23,23,23,26,24,,4,2,1
