"SchoolYear","NCES_District_ID","EmployeeID","CourseID","CourseName","SubjectArea","CourseSectionID","StudentID"
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056983
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056990
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108060247
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108061491
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345967,108063311
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108064497
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108074612
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108074838
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108061876
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108085698
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108086826
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108152782
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345967,108157072
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108157946
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108164020
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108183471
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108199002
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108200819
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056912
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056920
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108056940
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056943
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056947
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056948
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056953
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056954
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056963
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056964
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056969
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056974
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056984
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056985
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108057045
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108057390
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108060238
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108064844
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108064868
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108076622
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108126659
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108203010
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056161
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056461
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056907
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056913
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056916
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056918
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056929
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345968,108056931
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056944
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056951
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056957
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056962
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056970
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056998
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108056999
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345968,108060177
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108060511
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108064886
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108074839
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108076620
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108038879
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108057877
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108060062
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108085110
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108085701
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108086268
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108156985
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345968,108183489
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108200561
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-345968,108202185
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108056892
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056889
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108234160
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056955
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108056994
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056113
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056887
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056895
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056900
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056919
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056960
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056996
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108057061
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108060234
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108060244
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108060248
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108060250
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108061287
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108063310
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108075078
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108105983
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108106879
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108137522
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108183467
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108195741
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346642,108200683
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108203047
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108056100
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108238252
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108088229
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108202370
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108084774
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108234169
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108244124
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108244797
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346568,108245053
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108243663
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108247810
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346642,108247809
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108249230
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108234159
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108201358
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108234171
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056982
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108056931
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108202185
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108183489
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346568,108157072
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345967,108261657
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",346642,108234157
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",345968,108203010
"2023-2024",108807055,"92011","xADV0280000","Advanced English Language Arts, Grade 6","ELA",-346642,108056940
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108039708
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108121624
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108137063
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108137073
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108160954
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108179381
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108179388
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108048629
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108048893
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108049113
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108049160
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108049860
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108051963
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108053170
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108039438
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108039768
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108078716
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108078772
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108124699
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108137068
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108137070
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108137071
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108154870
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108191834
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108062227
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108048366
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108048696
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108048764
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108048951
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108049232
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108049274
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108049861
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108050566
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108051735
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108053021
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108053330
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108055210
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108061458
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108075040
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108078712
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108095996
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108110521
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108113347
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108137083
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108137086
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108179398
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108048096
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108048514
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108048527
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108049092
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108049868
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108049874
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108052263
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108053019
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108053300
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108063965
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108082084
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108100255
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108106222
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108137072
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108049105
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108052776
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108053514
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108062954
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108095926
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108137075
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108158493
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108160800
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108179369
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108200611
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108042455
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108047373
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108048100
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108048104
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108048377
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108048416
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108048587
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108048943
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108049063
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108049166
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108049175
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108049955
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108063085
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108093339
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108111658
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108136964
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108137062
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108149174
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108155214
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108193639
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108194735
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108047919
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108048351
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108048655
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108049161
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108049240
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108050590
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108051296
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108052346
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108052763
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108039708
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108121624
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335823,108137079
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108137083
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108137086
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108179398
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108048366
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108048696
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108048764
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108048951
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108049232
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108049274
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108049861
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108050566
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108051735
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108053021
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108053330
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108055210
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108061458
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108075040
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108078712
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108095996
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108110521
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108113347
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108137063
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108137073
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108160954
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108179381
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108179388
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108048629
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108048893
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108049113
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108049160
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108049860
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108051963
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108053170
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108039438
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108039768
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108078716
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108078772
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108124699
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108137068
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108137070
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108137071
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108154870
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108179375
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108191834
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108062227
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108048096
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108048514
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108048527
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108049868
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108049092
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108049874
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108052263
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108053019
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108053300
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108063965
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108082084
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108100255
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108106222
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335823,108136981
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108137072
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108049105
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108047919
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108048351
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108048655
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108049161
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108049240
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335800,108049401
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108050590
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108051296
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108052346
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108052763
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108052776
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108053514
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108062954
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108095926
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108137075
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108158493
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108160800
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108179369
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108200611
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108042455
